"sample_id","x","y","source_category","source_category_color","pg_clust","pg_clust_color","pred_subclass_label","pred_subclass_cor","pred_subclass_color","pred_cluster_label","pred_cluster_cor","pred_cluster_color"
"20170328_D10",-6.63148916690787,38.5585386591842,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20170328_E02",-13.0889258132301,30.9557672266732,"exc","#29ABE1",42,"#2E9965","L4",0.480137009320951,"#00979D","L4 IT VISp Rspo1",0.480137009320951,"#00979D"
"20170328_E03",-6.11270882934844,38.4973229792368,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20170328_E04",-14.7625954860089,31.336138206005,"exc","#29ABE1",42,"#2E9965","L4",0.480137009320951,"#00979D","L4 IT VISp Rspo1",0.480137009320951,"#00979D"
"20170328_E05",-21.0021403611528,22.7896247406225,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_E06",-8.98638703186428,29.1102570841172,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20170328_E07",-21.1668741174688,26.1893524877866,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_E08",-22.5184873949241,26.14356863299,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_E09",28.7901581284213,23.6548152662139,"exc","#29ABE1",67,"#2F26FF","L2/3 IT",0.413726150960124,"#94D9A1","L2/3 IT VISp Pcp4l1",0.415897006444267,"#7AE6AB"
"20170328_E10",-14.9147344298832,30.3894689027964,"exc","#29ABE1",42,"#2E9965","L4",0.480137009320951,"#00979D","L4 IT VISp Rspo1",0.480137009320951,"#00979D"
"20170328_F01",-7.97547735402647,28.6287513611536,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20170328_F02",-12.9636202176927,32.8871036736118,"exc","#29ABE1",42,"#2E9965","L4",0.480137009320951,"#00979D","L4 IT VISp Rspo1",0.480137009320951,"#00979D"
"20170328_F03",-10.0243446574184,36.7710808595548,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20170328_F04",-20.3432218759031,22.3099144585331,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_F05",-25.1894038059564,20.3194023745032,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_F06",-19.670722324005,32.0357474283286,"exc","#29ABE1",40,"#00FF63","L4",0.48588741959728,"#00979D","L4 IT VISp Rspo1",0.48588741959728,"#00979D"
"20170328_F07",-13.0871786748953,32.9784817580087,"exc","#29ABE1",42,"#2E9965","L4",0.480137009320951,"#00979D","L4 IT VISp Rspo1",0.480137009320951,"#00979D"
"20170328_F08",-21.9617649126999,26.1680918173423,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_F09",-24.1870694833216,27.606791983163,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_F10",-25.1954745628451,22.0956500198894,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_G01",-5.76239999798872,37.3040710067555,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20170328_G02",-9.50404603020666,34.9542257086173,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20170328_G05",-18.2714023811775,28.399849174677,"exc","#29ABE1",40,"#00FF63","L4",0.48588741959728,"#00979D","L4 IT VISp Rspo1",0.48588741959728,"#00979D"
"20170328_G06",-11.5696120080594,26.0438551768724,"exc","#29ABE1",11,"#CC891F","L5 IT",0.503956927258593,"#008A61","L5 IT VISp Hsd11b1 Endou",0.513724969612174,"#00DDC5"
"20170328_G07",-10.1537148465099,39.4819085325994,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20170328_G08",-15.5659509556096,34.3605015354478,"exc","#29ABE1",48,"#009986","L4",0.50817262005714,"#00979D","L4 IT VISp Rspo1",0.50817262005714,"#00979D"
"20170328_G09",-15.394881811752,33.2977546074172,"exc","#29ABE1",42,"#2E9965","L4",0.480137009320951,"#00979D","L4 IT VISp Rspo1",0.480137009320951,"#00979D"
"20170328_G10",-25.540571718215,26.1940044008062,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_H02",-20.6239908200684,22.8615184041354,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_H03",-4.82101714401862,30.5654035689844,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20170328_H05",-22.7740615078294,21.8965639967199,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_H06",-21.6645066380241,23.9276704081058,"exc","#29ABE1",50,"#3DCCCC","L4",0.523807784938334,"#00979D","L4 IT VISp Rspo1",0.523807784938334,"#00979D"
"20170328_H07",-16.8766312633144,38.7895205763756,"exc","#29ABE1",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20170328_H10",-7.23917304740923,38.5976445088132,"exc","#29ABE1",43,"#26FFA2","L4",0.518109886483318,"#00979D","L4 IT VISp Rspo1",0.518109886483318,"#00979D"
"20170816_B03",-20.2390660995385,4.30275756772544,"inh","#DD6191",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20170816_B12",22.0835823070312,-13.3829186422935,"inh","#DD6191",35,"#1FCC2D","Sst",0.354037711387164,"#F15A29","Sst Chodl",0.462759285006726,"#FFFF00"
"20170816_C02",-20.2090505649939,5.07357774189421,"inh","#DD6191",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20170816_C12",26.9210294946228,-12.3349178062258,"inh","#DD6191",37,"#73FF8F","Sst",0.308279761217845,"#F15A29","Sst Chodl",0.395718290686393,"#FFFF00"
"20170816_D03",-19.6067431692153,5.14067986685186,"inh","#DD6191",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20170816_D12",21.8769628228055,-13.4810349790229,"inh","#DD6191",35,"#1FCC2D","Sst",0.354037711387164,"#F15A29","Sst Chodl",0.462759285006726,"#FFFF00"
"20170816_E12",20.9540647507843,-13.5698217507088,"inh","#DD6191",35,"#1FCC2D","Sst",0.354037711387164,"#F15A29","Sst Chodl",0.462759285006726,"#FFFF00"
"20170816_F12",26.7762523564295,-12.3987370087765,"inh","#DD6191",37,"#73FF8F","Sst",0.308279761217845,"#F15A29","Sst Chodl",0.395718290686393,"#FFFF00"
"20170816_G12",-3.40738936897791,1.60914523657918,"inh","#DD6191",44,"#00CC81","Sst",0.399665301093246,"#F15A29","Sst Crhr2 Twist2_1",0.418090173270099,"#B95541"
"20170816_H12",26.4747739853397,-12.2536962590497,"inh","#DD6191",37,"#73FF8F","Sst",0.308279761217845,"#F15A29","Sst Chodl",0.395718290686393,"#FFFF00"
"20171005_A07",6.87017784107159,18.0106681438028,"exc","#29ABE1",66,"#2E3099","L2/3 IT",0.482802804978581,"#94D9A1","L2/3 IT VISp Pcp4l1",0.487368451809259,"#7AE6AB"
"20171005_B04",13.1581200391486,44.3270142618007,"exc","#29ABE1",20,"#ABCC00","L5 PT",0.505027371955622,"#0D5B78","L5 PT VISp Krt80 Igfbp2",0.512933087992502,"#29E043"
"20171005_B09",8.79711153828198,48.6182502224728,"exc","#29ABE1",12,"#996700","L5 PT",0.472234411512688,"#0D5B78","L5 PT VISp Ptgfr",0.482061798116892,"#247740"
"20171005_C03",8.83640567623333,48.6890611274613,"exc","#29ABE1",12,"#996700","L5 PT",0.472234411512688,"#0D5B78","L5 PT VISp Ptgfr",0.482061798116892,"#247740"
"20171005_C06",16.9380512432051,41.935758206547,"exc","#29ABE1",20,"#ABCC00","L5 PT",0.505027371955622,"#0D5B78","L5 PT VISp Krt80 Igfbp2",0.512933087992502,"#29E043"
"20171005_D07",0.127832978660082,32.9867557313939,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20171005_E09",10.6612686905218,23.6972705632847,"exc","#29ABE1",63,"#173199","L2/3 IT",0.487227816796552,"#94D9A1","L2/3 IT VISp Pcp4l1",0.494349688056378,"#7AE6AB"
"20171005_F04",-6.33815877526133,29.9906829936259,"exc","#29ABE1",47,"#1FCCAC","L4",0.489559101099807,"#00979D","L5 IT VISp Hsd11b1 Endou",0.493816966019728,"#00DDC5"
"20171005_F09",-15.9005550254071,-41.2564621823324,"exc","#29ABE1",72,"#350099","Lamp5",0.436328397700314,"#DA808C","Lamp5 Ntn1 Plch2",0.434105457262319,"#FF7290"
"20171005_G03",17.9367486514947,47.0155428200624,"exc","#29ABE1",19,"#E9FF26","L5 PT",0.511850868007312,"#0D5B78","L5 PT VISp Ptgfr",0.526124049640194,"#247740"
"20171005_H09",24.6699031118521,37.9556084432521,"exc","#29ABE1",18,"#95992E","L5 PT",0.541296457787792,"#0D5B78","L5 PT VISp Ptgfr",0.554290781165544,"#247740"
"20171019_A01",6.28792377594657,13.3688908287601,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20171019_A08",33.1940135460185,-23.1848352879463,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_A10",7.69193832091361,12.8810521990515,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20171019_B01",0.79654518686536,-48.8061932441229,"exc","#29ABE1",97,"#FF7384","Vip",0.361821698449904,"#70559A","Vip Crispld2_1",0.374840973381864,"#992E81"
"20171019_B02",3.23515387166967,12.37224154988,"exc","#29ABE1",34,"#4DFF50","L6 IT",0.469832616450829,"#A19922","L6 IT VISp Col27a1",0.478752233029068,"#A19922"
"20171019_B08",40.9031410406451,-16.8382704066346,"exc","#29ABE1",33,"#489945","NP",0.364577683933808,"#3E9E64","L5 NP VISp Trhr Cpne2",0.372538180344484,"#73CA95"
"20171019_B09",36.3924819690716,-19.5539744770886,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_B10",34.8428257985088,-22.4620289560756,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_C01",7.22689331790692,12.06978176801,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20171019_C05",1.02672226333195,-37.3234786946204,"exc","#29ABE1",89,"#CC5CA0","Vip",0.350089025449933,"#70559A","Vip Lmo1 Fam159b",0.376257411609234,"#756FB3"
"20171019_C08",39.4443925658192,-17.3398278736492,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_C09",-18.0294437572647,-4.06438073298521,"exc","#29ABE1",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20171019_C10",36.6420703978149,-19.8932212495656,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_D08",37.9757053001336,-18.9806329461417,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_D09",39.4364620534827,-17.4713621529216,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_D12",8.15477180839096,13.1800066406489,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20171019_E05",2.50790708835346,12.9497970204817,"exc","#29ABE1",34,"#4DFF50","L6 IT",0.469832616450829,"#A19922","L6 IT VISp Col27a1",0.478752233029068,"#A19922"
"20171019_E06",42.321195995693,11.5905031198763,"exc","#29ABE1",60,"#003B99","L6b",0.44541025763805,"#25596D","L6b VISp Mup5",0.445142024761599,"#2B7880"
"20171019_E07",2.7658455142865,12.5200132180581,"exc","#29ABE1",34,"#4DFF50","L6 IT",0.469832616450829,"#A19922","L6 IT VISp Col27a1",0.478752233029068,"#A19922"
"20171019_E09",25.115347763526,-2.33581748258919,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20171019_F04",2.24456044313057,12.2765747438014,"exc","#29ABE1",34,"#4DFF50","L6 IT",0.469832616450829,"#A19922","L6 IT VISp Col27a1",0.478752233029068,"#A19922"
"20171019_F05",11.0065675383073,12.7025908585741,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20171019_F09",34.0879449606195,-22.9747242850247,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_F10",34.1294388278803,-23.0216475600792,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_G05",10.9516413875809,13.0725501404575,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20171019_G08",36.7298019724424,-21.2566011222468,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_G09",33.2131744218292,-23.180842308901,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_H02",18.1904644529939,18.789623775554,"exc","#29ABE1",45,"#45997F","L6 IT",0.388231363804817,"#A19922","L6 IT VISp Car3",0.412364171909824,"#5100FF"
"20171019_H07",11.1790226583064,12.6528598560479,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20171019_H08",-18.4458714498986,4.80984852113273,"exc","#29ABE1",21,"#869945","Pvalb",0.468665863369258,"#D93137","Pvalb Reln_1",0.468767045105832,"#D6221D"
"20171019_H09",35.6489449016986,-22.6102228828126,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171019_H10",34.4504129575767,-22.836131746929,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171026_A01",34.1579442276499,2.69144704877573,"exc","#29ABE1",9,"#996E45","L6 CT",0.49349666625648,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.494355398607641,"#74CAFF"
"20171026_A03",3.21460055537671,11.4207908492022,"exc","#29ABE1",34,"#4DFF50","L6 IT",0.469832616450829,"#A19922","L6 IT VISp Col27a1",0.478752233029068,"#A19922"
"20171026_A04",36.7388739188277,-19.7430485226115,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171026_A05",40.4196485322987,-16.3377628132938,"exc","#29ABE1",33,"#489945","NP",0.364577683933808,"#3E9E64","L5 NP VISp Trhr Cpne2",0.372538180344484,"#73CA95"
"20171026_A06",18.7094023449528,7.37950010602805,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20171026_A07",44.6438001760691,10.2429327577841,"exc","#29ABE1",60,"#003B99","L6b",0.44541025763805,"#25596D","L6b VISp Mup5",0.445142024761599,"#2B7880"
"20171026_A08",41.6335211912052,13.2012284949396,"exc","#29ABE1",60,"#003B99","L6b",0.44541025763805,"#25596D","L6b VISp Mup5",0.445142024761599,"#2B7880"
"20171026_B01",36.7057573627308,-21.1007144053839,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171026_B03",36.9942645231367,-20.6172023949907,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171026_B05",38.7534849020308,-17.7819775001267,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171026_B07",15.9532698286987,7.82192400332174,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20171026_B08",4.4637981787316,12.1951904957917,"exc","#29ABE1",34,"#4DFF50","L6 IT",0.469832616450829,"#A19922","L6 IT VISp Col27a1",0.478752233029068,"#A19922"
"20171026_B12",-4.74097805203776,-11.4727059742944,"exc","#29ABE1",69,"#534599","Pvalb",0.431790102258593,"#D93137","Pvalb Tpbg",0.438481504827431,"#AF3F64"
"20171026_C03",-16.1772434323805,1.59313089823212,"exc","#29ABE1",79,"#CE26FF","Pvalb",0.445423040572693,"#D93137","Pvalb Tpbg",0.44844185291558,"#AF3F64"
"20171026_C06",37.4969468135965,-18.3771806829764,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171026_C07",3.28082884504691,11.2876290236202,"exc","#29ABE1",34,"#4DFF50","L6 IT",0.469832616450829,"#A19922","L6 IT VISp Col27a1",0.478752233029068,"#A19922"
"20171026_C08",14.300983195725,29.2942487906606,"exc","#29ABE1",62,"#3D63CC","L2/3 IT",0.473145188069829,"#94D9A1","L2/3 IT VISp Pcp4l1",0.477403381881209,"#7AE6AB"
"20171026_D01",25.0700944312219,0.0839791408507169,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20171026_D02",34.8421778642598,-20.838368719867,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171026_D03",3.7806374875587,12.890194307846,"exc","#29ABE1",34,"#4DFF50","L6 IT",0.469832616450829,"#A19922","L6 IT VISp Col27a1",0.478752233029068,"#A19922"
"20171026_D05",-1.83903425511124,1.97500064730586,"exc","#29ABE1",44,"#00CC81","Sst",0.399665301093246,"#F15A29","Sst Crhr2 Twist2_1",0.418090173270099,"#B95541"
"20171026_D11",16.4966853152068,21.6061684890742,"exc","#29ABE1",62,"#3D63CC","L2/3 IT",0.473145188069829,"#94D9A1","L2/3 IT VISp Pcp4l1",0.477403381881209,"#7AE6AB"
"20171026_E07",18.8267535108667,7.05155407828439,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20171026_F02",37.350685814005,-19.3744909838449,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171026_F03",6.65099397495447,12.4101179343321,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20171026_G05",38.0621005754284,-18.0389244912158,"exc","#29ABE1",32,"#15CC00","NP",0.429574845395618,"#3E9E64","L5 NP VISp Trhr Cpne2",0.434244095686564,"#73CA95"
"20171026_G06",41.5857306522554,-15.0453666063843,"exc","#29ABE1",33,"#489945","NP",0.364577683933808,"#3E9E64","L5 NP VISp Trhr Cpne2",0.372538180344484,"#73CA95"
"20171026_H01",7.29884677029725,12.7470872129799,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20171026_H02",18.9086179495602,6.98202026826373,"exc","#29ABE1",5,"#CC775C","L6 CT",0.517953203556461,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.525356178587019,"#74CAFF"
"20171026_H03",25.1030800994444,-2.2216669570617,"exc","#29ABE1",4,"#FF2F00","L6 CT",0.513753875043028,"#2D8CB8","L6 CT VISp Ctxn3 Brinp3",0.521017510060985,"#74CAFF"
"20171026_H07",4.12811604709346,12.3581446184117,"exc","#29ABE1",34,"#4DFF50","L6 IT",0.469832616450829,"#A19922","L6 IT VISp Col27a1",0.478752233029068,"#A19922"
"20171026_H08",8.25735119284571,12.8028379292795,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20171026_H11",3.31769701951938,14.6415455357276,"exc","#29ABE1",36,"#009916","L6 IT",0.489319158268784,"#A19922","L6 IT VISp Fst Ptgs2",0.49489408185385,"#7F9922"
"20171026_H12",30.1291052570098,31.5936395889185,"exc","#29ABE1",67,"#2F26FF","L2/3 IT",0.413726150960124,"#94D9A1","L2/3 IT VISp Pcp4l1",0.415897006444267,"#7AE6AB"
"20180206_2_A01",-18.2284271773752,37.5113854515123,"exc","#29ABE1",41,"#5CCC8E","L4",0.482759263964266,"#00979D","L4 IT VISp Rspo1",0.482759263964266,"#00979D"
"20180206_2_A02",3.45649064263979,36.6048209825176,"exc","#29ABE1",6,"#994F2E","L4",0.295105190904063,"#00979D","L4 IT VISp Rspo1",0.295105190904063,"#00979D"
"20180206_2_A03",-27.7913510910188,19.2600282339716,"exc","#29ABE1",13,"#FFDA73","L4",0.461638390475647,"#00979D","L4 IT VISp Rspo1",0.461638390475647,"#00979D"
"20180206_2_B02",-27.516401125448,20.4482105371654,"exc","#29ABE1",13,"#FFDA73","L4",0.461638390475647,"#00979D","L4 IT VISp Rspo1",0.461638390475647,"#00979D"
"20180206_2_B03",-27.5029575441689,20.3239183252378,"exc","#29ABE1",13,"#FFDA73","L4",0.461638390475647,"#00979D","L4 IT VISp Rspo1",0.461638390475647,"#00979D"
"20180206_2_B07",32.3314952931542,28.8850927090421,"exc","#29ABE1",67,"#2F26FF","L2/3 IT",0.413726150960124,"#94D9A1","L2/3 IT VISp Pcp4l1",0.415897006444267,"#7AE6AB"
"20180206_2_C01",-27.9319612728562,20.5404094686417,"exc","#29ABE1",13,"#FFDA73","L4",0.461638390475647,"#00979D","L4 IT VISp Rspo1",0.461638390475647,"#00979D"
"20180206_2_C02",-27.9351041410698,19.2444217595146,"exc","#29ABE1",13,"#FFDA73","L4",0.461638390475647,"#00979D","L4 IT VISp Rspo1",0.461638390475647,"#00979D"
"20180206_2_C03",-13.40613077115,27.1826019438169,"exc","#29ABE1",11,"#CC891F","L5 IT",0.503956927258593,"#008A61","L5 IT VISp Hsd11b1 Endou",0.513724969612174,"#00DDC5"
"20180206_2_D01",3.91191955125205,35.4283204299463,"exc","#29ABE1",6,"#994F2E","L4",0.295105190904063,"#00979D","L4 IT VISp Rspo1",0.295105190904063,"#00979D"
"20180206_2_D02",-28.4817789061114,21.6584923457558,"exc","#29ABE1",13,"#FFDA73","L4",0.461638390475647,"#00979D","L4 IT VISp Rspo1",0.461638390475647,"#00979D"
"20180206_2_D03",-28.2604314385412,20.26728161739,"exc","#29ABE1",13,"#FFDA73","L4",0.461638390475647,"#00979D","L4 IT VISp Rspo1",0.461638390475647,"#00979D"
"20180206_2_E01",-16.0303924532884,22.9360552823925,"exc","#29ABE1",11,"#CC891F","L5 IT",0.503956927258593,"#008A61","L5 IT VISp Hsd11b1 Endou",0.513724969612174,"#00DDC5"
